x,y,z,vx,vy,vz,mass,radius
3677.831327192532,6323.058305935795,6335.297107608947,535.7746840747585,90.28977005440831,835.302495589238,3887.0205847456227,1873.3199188945437
407.75141554763917,5908.929431882418,6775.643618422824,16.58782892785615,512.093058299281,226.49577519793795,6806.555113685049,1751.9206257598646
6909.377381024659,3867.353463005374,9367.299887367346,137.52094414599324,341.0663510502585,113.47352124058906,9322.242564507065,8774.620140276
2579.416277151556,6599.84046034179,8172.222002012159,555.2008115994623,529.6505783560065,241.8522909004517,1837.924910253093,8973.185421953734
9004.180571633304,6331.014572732679,3390.297910487007,349.2095746126609,725.9556788702394,897.110259952577,8983.777818386056,7800.956703117662
6420.316461542878,841.3996499504883,1616.2871409461377,898.5541885270792,606.4290596595899,9.197051616629647,1913.2438857942889,6638.3826733894775
50.61583846218687,1608.0805141749865,5487.337893665861,691.8951976926933,651.9612595026006,224.26930946055978,7409.6129921278225,2380.1183840930325
3253.9969815926775,7464.914051180242,6496.328990472147,849.223410494178,657.6128923003433,568.3086033354716,1843.0729104528323,3683.480872563741
2652.0236768172545,2439.8964337908355,9730.105547524456,393.0977246667604,892.0465551771133,631.1386259972629,8153.301731874836,5031.34456012087
5769.038846263591,4925.176938188639,1952.4298779804449,722.4521152615054,280.7723624408558,24.315966431453838,6809.25066316451,1779.3356872764189
9404.585843529143,9539.285770025874,9148.643902204485,370.1587002554444,15.456616528867428,928.3185625877254,4853.657334855829,9666.881642246259
9636.199770892528,8530.0945546736,2944.488920695857,385.09772860192527,851.136671516857,316.9220051562777,2525.4347201748324,5572.444611958918
9361.54774160781,6960.29796674973,5700.61170089365,97.17649377076853,615.0072266991698,990.0538501042632,2260.7561371287165,5188.11322711373
8773.730719279554,7407.686177542045,6970.15740995268,702.4840839871092,359.4911512197552,293.5918442644934,8284.250399306624,8103.0328128450155
8670.723185801036,9132.405525564713,5113.423988609378,501.5162946871996,798.2951789667752,649.9639307777652,7317.70189531933,7959.96876766665
8900.053418175663,3379.951568515358,3755.82952639944,93.981939840869,578.2801409961739,35.942273796742086,5190.382163192141,5431.01990072869
2865.412521282844,5908.332605690108,305.0024993904943,37.348188749214415,822.6005606596583,360.1906414112629,2143.544613866963,5227.210167947495
7699.9355309861085,2158.210274968432,6228.904758190002,85.347464993768,51.681721168607694,531.354631568148,5865.716094490958,6377.924715967083
7260.913337226615,9758.520794625347,5163.003483011953,322.956472941246,795.1861947687037,270.83225126207424,4950.7427863507255,793.7792496092369
253.5074341545751,9626.48414677925,8359.801205122058,695.974206093698,408.9529444142699,173.29432007084577,2407.9333840397744,2509.926552664307
5492.266647061205,7145.959227000623,6601.973767177313,279.9338969459428,954.8652806631941,737.8969166957685,5989.186472602606,6121.090254881179
4196.000624277899,2477.3098950115746,3559.726786512616,757.8461104643691,14.393488629755868,116.07264050691623,1414.0237781957749,416.88073516651167
8554.605840110073,7036.578593800236,4741.738290873252,97.83416065100148,491.61587511683234,473.4717707805657,2558.8168291901366,4344.177975887351
3985.0473439737343,6158.500980522164,6350.936508676438,45.304009772044516,374.6126146264712,625.8599157142364,5528.226327220789,8566.33351347134
6586.93631618945,1629.3442708142968,705.6874740042985,642.4192782063157,26.511310541621814,585.7755812734633,9462.072172824619,5758.987036980031
3881.699262065219,6432.882184423532,4582.528904915166,545.616789315935,941.4648087765252,386.10263780077423,9650.715074415228,9054.452913141076
1957.9113478929644,693.6130087516545,1007.7800137742665,18.22182565154973,94.4429607559284,683.0067734163569,1640.6978361420609,3196.5665466346754
8448.753109694546,232.71935735825866,8144.684825889358,281.8547747733999,118.16482762165626,696.7371653641507,6660.4856210189555,8775.945415135258
7350.710438038857,8034.809303848486,2820.345725713065,177.4395437797228,750.6147516408583,806.834739267264,9914.546278006059,4132.05059234515
3720.1808579278318,7764.129607419968,3408.0354025301785,930.7573256035647,858.4127518430118,428.99402737501833,7757.839610123477,7547.883312105977
1031.238688359326,9025.529066795667,5052.523724478571,826.4574661077417,320.04960103061177,895.5232284962004,4502.815108607469,118.26813828818062
9053.819764192636,912.8667678613356,3193.1363759041487,950.0619670508049,950.6071469375561,573.4378881232861,6686.534909528194,4489.970764563414
2932.1077169806454,3286.6454536991596,6725.184560770384,752.37452943768,791.5790437258486,789.6181427945539,1820.8549274382133,4949.258843978789
575.5876001664428,5495.288823237355,4415.3050137337705,887.7041827582998,350.9150125520787,117.06701642760586,2286.9251384755225,7617.491210857548
6182.18063316261,1011.2267612279024,841.0680611499744,700.96913145912,72.76300636419353,821.8600592903562,7356.180044408466,822.6743186125786
848.3771408519192,9866.395785011755,3742.7079575612033,370.6421470668909,812.7995672575025,947.2485773838587,9874.009574405838,7536.248070736827
3762.5958553091577,835.0071669866876,7771.4691592743675,558.404249735805,424.22200924697626,906.354385094736,2000.777340755362,4931.3247918656825
113.53644767419068,4686.606419941263,563.0327568183735,118.81791626807193,117.52624677710489,649.2103021160635,7714.40391338881,5837.853963320625
9621.725484745419,3748.7057952370405,2857.1208628186073,868.5991281894603,223.59583851945263,963.2225394406113,1109.3902722083471,9699.089478809314
431.5991195057611,8911.431136980711,5277.011090862999,992.9647961193003,73.79656473539886,553.8542844013208,9723.722820571891,5235.747463259787
6293.986381352625,6957.486889846172,4545.410647677732,627.5580800840635,584.3143119231003,901.158010490989,1409.0174230731209,2816.8222640263807
9504.114840765587,8902.637838909162,4556.56752785713,620.1325978015367,277.38118298113267,188.1211597237613,5173.285644459839,3539.9887579802676
5836.561118508721,777.3463696498484,9743.948076661665,986.2107444796029,698.1617140197451,536.0963663441204,3785.7485465769496,8139.812246872417
6847.311725538792,1626.169393448913,9109.271844938425,822.537242923169,949.799913291924,725.7195083883599,6520.736763422109,4188.247932543282
9327.284833540132,8660.638895004084,452.18670106189404,26.366974497252006,376.4633668780496,810.5533307818329,9885.4851638345,1512.6647421242465
5941.307153521351,3808.908566310215,9699.143978146032,842.1189231357087,838.3287047111379,468.69315979497026,4733.375521038986,2741.3366485877555
563.7549665092712,8647.223762550531,8129.0100913007755,999.7176732861305,996.6368370739053,555.4317056026274,7920.886736624595,9448.209641525456
8496.473906774114,2473.4810174319764,4505.441353100935,129.15941515149498,954.0510272587223,606.17463445088,3057.7852495311645,6720.289837214509
6181.282404578958,3581.627180328405,1135.5759219962902,671.5731955927996,520.3077009037933,772.3183917356394,5681.47151000794,8523.293188182215
5519.0683877448555,5609.379715353863,8766.53602658345,403.482866212397,134.01522845064073,28.782676313338975,7796.235301062571,6206.892418021112
7040.797680992236,2129.6416150891073,1363.7147558676977,14.54466566788193,350.587558806597,589.9176868546331,4530.196405897591,4380.374471017053
9041.586944937484,3482.5546702330034,5139.894891598108,783.6530127411431,396.5427823212702,622.0867002278735,8761.273378720707,9495.711030339844
1470.7348092903794,9265.876251614944,4921.162930795382,258.24438829895837,459.1357562382613,980.032575285477,5433.562845935827,3294.228586772207
6334.008543167258,2401.4561877819306,758.6332810866392,128.87972191064924,128.04583895777245,151.90269351229435,2249.444553844691,6412.338700584114
1818.8008439914483,3456.672833238632,8967.884099060118,473.9616402628724,667.5577385210272,172.31987120162984,2730.6011692780367,418.2774765021238
1689.3506307216455,2785.9033903195864,1770.1048427674682,88.70253375705562,120.63587110060081,460.7787680327258,2857.0034656521325,3649.055911870274
5034.172708548569,6903.948286293653,393.12139841098934,799.4103989090427,627.9003894909077,81.75903194887191,8862.207616960995,9209.515281312813
610.7795985486375,2768.776481472037,8062.0127979306135,748.2596903836584,184.52101935637734,209.3493233367103,4334.248925122438,4850.384622058303
6182.54771530296,3689.1363956977243,4625.347161331479,747.4709381337566,36.6832028905979,252.43694434402076,7420.146272960972,8953.116308495122
5116.774421156661,5321.1348526531565,1071.7201133977605,447.41236682345465,532.6172664550231,242.47050363472965,3423.189078544429,3779.06878941518
200.71197777726368,3220.791655831783,2114.4800699654465,327.49735217791465,119.76213181925121,890.527280739895,6342.3320819864375,6794.232168253451
7891.712386073383,4984.421989290573,869.2028808742369,537.1065418185477,586.8411180208791,745.43947418433,4884.935916067115,1284.527224927682
2837.759057987245,3630.822963986351,6459.172413316012,570.7783046689119,356.0967258978462,986.5152487929797,6451.973374211984,2379.8956494425847
1017.8247262040375,1528.5913918433203,2459.577283845081,160.68137325955567,186.56702405130576,285.0951686938471,2560.3623576527934,8968.686592017988
802.3374566164221,5245.113895702547,4103.968269896615,982.3786169086064,112.03890216805235,397.85559904574166,9725.23389947832,8656.416187680863
8170.720709492799,2579.0282704493984,1708.8758739006582,668.643219924431,929.3759891275857,556.7628930139298,6144.5142052290985,2806.991145666239
7694.929331919369,1870.4374855752337,3236.792364042437,425.43643861641675,507.61037868445504,242.40973241508024,2033.531422652832,6110.0942239919095
2886.3055324025577,5812.382214226122,1543.627152742023,481.1401018548175,532.5894325515859,51.82353682242691,4029.4385037452853,1352.8026226203526
633.7497047276775,9899.602323899453,3223.5384497472296,809.8744458546348,254.64065476376385,681.5027222239293,7842.050739007179,5960.431018672364
4715.7618855015835,4118.409141472685,3488.682665429953,929.5291442478258,830.6194077877292,965.0269106665125,2118.6750113699027,7311.366077284406
9383.404568210379,1812.3306616566015,664.962673667775,741.1206492900591,574.4731131799119,841.828776758272,2257.951389636605,7954.720445480303
2016.2732004774452,1636.5594286570451,1642.6579793099295,814.5747202313821,665.1972206962001,523.0654247691193,4229.474357111522,8773.233402722952
3924.4510742263537,8165.994394715771,4391.349085702184,376.9444294249076,462.6797856696064,301.3778741641421,7728.48442158626,5032.176697023867
2322.126951468173,8995.745732745685,3838.912213732114,543.5528611139886,906.4721109645469,624.2379959139921,2052.0823663752767,9398.922914898616
6277.080530714178,3349.056146570861,1392.7207266338726,794.025189270296,620.0727559285135,533.4610919763215,9045.033247458618,7888.086140133062
1516.7487973275117,3117.220677955482,2484.8913981446576,743.946292572677,33.53243473577938,569.8896848713165,7862.128171666215,8768.888711249878
3420.8174871590745,8212.573046720128,1106.3173695520723,846.4522917345182,127.48866233198241,397.2872905603673,8175.658292015983,1507.6750992142502
2292.5139523264147,7222.525683930663,7200.365365460743,641.1476328852973,693.9484444671,542.7244433475962,3266.191530162575,3463.502975104155
1815.9771680142567,9084.505613336283,5833.917947661204,400.8514167636399,462.0058036441327,947.2833396118153,2380.1626280447217,5866.436021847804
5058.88678884466,6114.5423543464785,181.1018382084051,872.1239089441515,932.1182824836123,565.1331835892089,7269.857414892031,9225.768817961183
7072.386343133986,1525.3904291426134,5762.883601668132,606.7150463828559,424.130671302386,736.4442356247229,9409.303132921134,9256.429443938696
4508.393714041321,1132.3804584075526,9848.411989623346,838.8980864459342,124.66268120326684,920.8418826173723,8829.067258559155,5193.19219068946
5912.754357449292,3990.0270387013024,547.6163882203133,335.19724164590093,802.8534485980115,4.632023004602859,4001.4925452202974,3987.705248973524
5373.956029379229,9198.556164127605,3463.4599436596127,346.9532018962277,737.5012481097484,452.21794088980715,3021.4434064598377,4529.870766165607
1408.5702037979986,1763.8698650622332,4983.677727394797,418.9254495045479,914.8459010681,362.3938991166331,6225.295152502391,6326.320236316108
130.94456588333637,6635.373720167106,1780.3596686975143,961.0703174694552,148.66272775311296,414.62412372702374,1768.1470127077946,9968.773775941014
5021.950103312426,5953.850173200438,670.7647738842747,749.9604703991778,209.90559309558577,898.0542894407138,2846.2567643380644,1914.970329430029
365.4966784809488,4720.669451099992,5648.411332626164,65.70863942835237,775.5276166950106,453.2888347480276,5719.51242394822,4413.219841912899
4007.63060875326,5596.403313082179,1552.4024593071251,181.92813049527112,861.7856210135174,946.1154621336327,4359.7838465177765,2714.7392847041024
6439.9954323901575,4087.341710980964,253.86355660344861,156.15259736619035,715.9722288473976,658.9239419101514,1243.8639325313513,2227.501897710165
2310.7479658807138,6718.927435987284,197.10537754364154,104.10858198457385,799.9160853731894,178.54466205433363,6874.714970666872,2389.445982656798
994.4139275934516,2431.721909994541,7222.669318556592,855.6964681062857,830.2198645669916,397.1835296184548,7012.766229135816,2057.7931112040515
2931.4773026101325,8963.358185211198,130.01923510736034,85.50853085446808,207.8862551460273,26.532203873819714,2632.918915808176,5834.585194087224
4214.24550592498,8926.717110769749,8174.435617384409,341.81735169787595,259.4234334312925,379.6924081672669,6312.654482633269,2687.9557718205338
6241.4890784913405,4094.116521912404,5520.471808519802,436.1265291353167,294.4657595419177,948.4533069621567,7872.452147437847,1409.730625906861
8684.679758979128,4874.311982495136,8945.522268940915,799.8552559473152,425.21350446923344,22.4693083201174,3418.0962344645145,5420.92580446206
6334.782198261472,2578.876854332023,1393.5607407282414,834.9302367992991,984.4021807035522,525.6901823026858,2545.1135726347316,2730.350191928496
183.90676547466734,9142.98806560499,1177.5108289014113,576.5164755142536,274.055220687206,554.1780025157934,6862.783495166778,8299.120619034944
2064.212717606032,109.95828658480478,1368.8563006880727,900.0186418481051,873.8900775625152,597.4131021703083,6404.65174390288,6653.716378717092
1753.712786234496,9144.119459249598,4187.705248920731,383.1385282494975,518.9177052828376,46.965966775055044,2496.5503188047146,7382.955828099441
827.9866792512647,6031.521094663882,2453.4910968132094,389.29561404197653,288.69373677069984,355.67271646494913,7471.413146658209,2978.2459390755184
5664.046402968972,4760.504021990997,6636.711653626481,936.829739324758,732.5720972102503,214.94037859075675,1280.648215551562,2630.0178025552527
5950.779307002548,514.2581348425035,4963.662472012364,596.8428489168892,334.2438908169608,770.9122037458219,1959.3842782039462,760.6264395407295
7281.887562036033,4954.913162061985,6884.02396427736,434.8273386037462,246.4020332391068,819.1023176741998,8194.742910720814,6950.017743835723
2721.451372299627,5902.3066686908705,3609.738969400268,91.58207332663414,917.3135754622427,136.8186309189614,9552.136184387222,4465.597671849978
1851.3292883861964,5419.009473783582,8729.458358764083,732.2248864095612,806.5611478614497,658.7833667107174,7230.489080660672,8493.46455913754
2496.680088591859,4894.249636431405,2212.094418196022,987.668007996647,944.0593396866133,39.426811368505895,7350.176552641196,9253.230690982502
1805.7534512733353,5679.452305526294,9154.882975880419,33.94597858579884,697.4202672468399,297.3490073725508,9319.565758388773,9710.871869202025
9442.66489113434,4742.1421665746375,8620.426509893134,844.5493985350704,319.10047324325564,828.9154741506774,1333.0687124394335,5966.73608603571
2300.0883728770305,1205.668857772788,769.5320162920916,696.2887758781397,339.87496376806615,724.7667715287614,1588.2070671904812,3159.7504749277973
5394.9129237533725,7907.231648389636,3187.525029320699,625.8913764370091,885.9777482361872,615.8631881823046,3096.635272782704,253.76380774981482
8700.988739009299,212.69410850387138,8747.016726841994,528.937134027212,939.0676985128962,798.7832357736654,9981.406994800038,3513.6110363625844
7671.882889311269,4019.309136092422,4798.756203039088,627.5054632183701,873.6771141863387,984.0834691992951,7914.460724780663,4183.490153851664
4213.570022770702,7375.823015888915,2387.7714576830235,110.47411313139466,354.62215764077655,287.23899165408176,3666.7730841039106,2343.7414329886
420.9318963636188,178.7393473341381,9877.223897360316,427.77313373586236,384.32664715968167,679.6472826930699,2964.2849907855775,9500.11222766275
7863.45014415552,894.1100231225952,4175.807757849284,879.1183075621647,944.7320222914103,467.4015112498697,6520.702502896369,1678.6691214598316
9911.686261369765,2316.717013834434,9427.317741351257,649.6466489923685,607.7367948788591,512.6885110165086,3076.028305459828,1773.5150397350276
2204.8620907017535,1864.382621442545,7795.844735667533,350.1252591667301,57.84267656339637,969.1026301408114,8954.072964670831,9278.245309120177
9949.078226464353,1738.952492194873,3962.4201890265877,758.2384757040913,696.0206180537922,153.89590633985506,8342.49812491556,2252.16131264824
2238.176148226231,5369.744228934136,5929.399348417031,580.0862078378112,91.48683739775487,877.4608626303803,3390.4003832983544,1303.8540636152136
8887.480798689772,9556.514982297535,8621.276172654507,809.5160747248781,655.2419806390217,550.8573706091393,1782.8808392026913,4090.44759857628
3726.8851701231397,2597.5378376032622,7234.201136885849,495.8757350787708,81.04621590764793,220.18320194981135,7149.328872936363,770.5472863080988
8512.069140487687,4951.465270139744,4805.86577326648,592.4077846595176,824.6809659251492,347.80920790219307,7102.145373031572,5661.662320317952
2670.2827016942133,8786.29986355158,7974.260216069281,658.4518346584255,850.581729094242,867.2942009598023,7375.266790435313,8371.763150353083
6974.714616692836,6801.407717603004,6186.113782151843,752.7166395576412,158.6051052930737,880.8707591989285,8846.591749707088,302.1803575152459
8258.167505647627,1288.698674734452,3351.188542591419,743.5082562916077,160.7598960483082,817.9670241190622,8489.207601619677,5079.602660270753
63.8587171683358,2870.3813317491276,6169.269183757422,981.1861780274235,631.8135270166683,259.8035810641598,6706.051327896502,5404.453943361396
7798.453951511436,1069.806388269584,7610.27902502028,541.2665786761103,962.9920038589946,341.8721660386861,6693.597038205533,9320.960774045074
1025.0972799067927,9372.284872364511,6878.857223008134,67.8370591051719,300.96356694681623,708.1720886452816,1606.1554132189453,5825.88289716097
3458.8305695295676,6209.155177674771,457.4203381251285,871.5368061523762,973.4889691773969,968.8778552856915,7746.866485686322,1309.5615389050133
7582.6319592902255,245.8691645880151,221.23551528997254,323.61021914954125,488.64319040466575,770.4074178077932,7149.6583894585465,4464.568036703716
2736.266662816659,9971.245001577112,4261.813022359729,451.38702432967546,163.62382119166918,794.8095487499294,7243.140032033398,2215.488431759716
823.810456158427,6804.993020747131,6545.112142811352,273.2595269982093,950.8635622504104,151.05789178090023,4891.013209383417,9436.723042474312
4197.273169261223,6385.259476640856,3975.9439796279426,274.21520234867,983.9776479598282,409.33400631504304,9046.89283311221,2307.246512851951
2131.047040250833,311.3408288451136,6516.66825375885,368.52634372376116,864.3582498396371,473.20990669155714,9713.740851232496,1863.3999018741802
8686.231679556107,7765.968527917417,7709.21844644052,844.7832281168877,761.0239909429989,626.2203216314153,2181.2038991414884,334.93653311760664
9208.478478156869,6166.503145207381,7965.372909761763,481.5223515125501,117.30818896239448,125.18579220255045,7170.087585060743,4308.755890045632
2005.2472670033671,4915.945467414369,642.0893707513409,581.9714019143988,268.99340443509766,797.5591006371882,3793.257630312164,4557.649289327194
116.20539908100636,724.4688779455888,3924.935564066848,479.9388347171235,600.0205481193037,291.66257870930326,7254.836975138883,8602.622747920153
7798.509888933498,396.18825348357143,4805.06947257829,104.93017841817488,242.04501586252746,986.6625932671465,2282.459886113619,4993.892652979047
6181.557343181191,7024.649705441039,5596.486834869141,9.77084741918366,326.4613082439919,517.7116433847115,1790.7984923035,3512.7630427797158
332.03108791366566,785.7849715502074,3969.232762015961,132.71575404306034,567.5408482615582,689.4649691372657,8205.280291981746,2009.5009400056529
1674.8258225906975,1045.6784033440026,6364.302495436367,706.4757264869012,31.586144825642037,936.2122462436898,1467.7415528632516,5417.550389657694
7090.605194509164,8709.691237460856,7140.869321324278,801.7280830697919,339.45019254280606,814.8251137465122,1721.0336174620763,8949.21839404467
5475.923761537362,8172.977699624937,4523.1828451830015,643.5776951965249,526.4026609361132,731.5895217553318,1734.6698382753061,612.9173190657324
2471.0323401014643,1595.4468011318834,8717.835665922017,219.2139873580443,975.8652558191313,336.8957917711069,2639.061241198294,7899.088086353367
6587.077755008761,4981.95716453139,5553.635509376312,719.2017782722638,228.45474133129872,996.3339160567419,9773.138459321048,6506.753606605899
1995.4245092914514,6802.2824243129135,721.9840897917584,30.652502205806066,257.68288851121366,462.6229567393163,8814.452548675425,7274.419006965417
7427.06521199981,4254.9333444807535,3459.349925469629,371.0387629846027,987.6495637360579,40.10919141248248,8803.283465102037,5790.96733163821
4386.154191895905,7252.576604151365,4866.689414247028,873.4232380816605,900.7018640112585,421.7209268734554,3491.4501751154644,5927.579782647688
9123.63345616691,2106.621890056666,6229.665835634828,631.5602200925206,733.113022415281,131.5676851272598,7442.424682138797,9091.234881449753
1796.8310887024197,2375.4332492387766,9713.950940416396,180.97695270948978,854.3850933695792,492.2778564480348,3225.0796696285934,8708.79151371239
4453.052550026655,5148.173539296902,3592.333693997657,592.9508514349275,163.52387258502276,391.0815366517607,9724.710901017588,2588.752992684264
6567.3666454129225,3251.900642246949,7734.731256866006,130.87366071834984,969.8210450785447,453.78954138363923,3124.4541701181756,744.2325058268265
1697.5790508754073,5197.739485560177,3370.031764312863,828.8833658826095,430.8875236618059,248.7142725876299,6554.30487943627,7070.704396685604
1670.4190790094985,1676.1921628831767,366.7142693354297,736.4020150656405,663.804527621805,474.63087574981387,8597.534040722774,8058.644827971031
5853.543643967521,8682.712805132587,2058.4121003676823,111.91961939772787,269.7496115169896,57.08685608931485,5780.525752009288,9366.690866026665
393.4354066850965,1221.099140100268,4521.990282834353,933.8750175279049,316.1561049767505,507.23480868839243,1374.155731453529,1491.9485776112676
9866.30122958847,9651.186964360455,49.399809344096155,951.8117854232389,639.1199378155004,867.9182945200221,5092.658700704732,5160.80432550671
4888.4658025692015,6668.642575461044,1396.5125475631291,29.97358987267795,307.9299415911909,704.6807627366467,2816.6810691065352,6737.590008915924
9699.120461072704,939.0071578941838,6726.021182251263,443.75021930457115,868.1422543775053,177.1497894473859,7233.63357003548,8382.77174358462
9446.142194740232,6832.480282896458,4971.747640084273,617.8472402012138,868.9049844787182,570.6097466388297,1273.4835372715318,9310.177468114709
